occupation.n.03	any activity that occupies a person's attention
abstraction.n.03	the process of formulating general concepts by abstracting common properties of instances
pilferage.n.01	the act of stealing small amounts or small articles
maltreatment.n.01	cruel or inhumane treatment
mistreatment.n.01	the practice of treating (someone or something) badly
misuse.n.01	improper or excessive use
perversion.n.03	the action of perverting something (turning it to a wrong use)
expiation.n.02	the act of atoning for sin or wrongdoing (especially appeasing a deity)
submission.n.02	the act of submitting; usually surrendering power to another
accession.n.06	the act of attaining or gaining access to a new office or right or position (especially the throne)
accession.n.04	agreeing with or consenting to (often unwillingly)
assent.n.01	agreement with a statement or proposal to do something
acceleration.n.02	the act of accelerating; increasing the speed
speed.n.03	changing location rapidly
acceleration.n.01	an increase in rate of change
emphasizing.n.01	the act of giving special importance or significance to something
acceptance.n.07	the act of taking something that is offered
adoption.n.01	the act of accepting with approval; favorable reception
assumption.n.03	the act of taking possession of or power over something
access.n.05	(computer science) the operation of reading or writing stored information
access.n.06	the act of approaching or entering
acclimatization.n.01	adaptation to a new climate (a new temperature or altitude or environment)
adjustment.n.01	making or becoming suitable; adjusting to circumstances
accommodation.n.03	in the theories of Jean Piaget: the modification of internal representations in order to accommodate a changing knowledge of reality
accommodation.n.05	the act of providing something (lodging or seat or food) to meet a need
lodging.n.03	the act of lodging
reconciliation.n.02	getting two things to correspond
accompaniment.n.01	an event or situation that happens at the same time as or in connection with another
escort.n.02	the act of accompanying someone or something in order to protect them
accomplishment.n.01	the action of accomplishing something
execution.n.06	the act of accomplishing some aim or executing some order
fulfillment.n.02	the act of consummating something (a desire or promise etc)
attainment.n.01	the act of achieving an aim
accordance.n.02	the act of granting rights
solicitation.n.03	the act of enticing a person to do something wrong (as an offer of sex in return for money)
accountancy.n.01	the occupation of maintaining and auditing records and preparing financial reports for a business
calculation.n.01	the procedure of calculating; determining something by mathematical or logical methods
calculation.n.02	problem solving that involves numbers or quantities
description.n.02	the act of describing something
report.n.02	the act of informing by verbal report
accreditation.n.01	the act of granting credit or recognition (especially with respect to educational institution that maintains suitable standards)
accretion.n.01	an increase by natural growth or addition
accretion.n.04	(biology) growth by addition as by the adhesion of parts or particles
accumulation.n.03	the act of accumulating
culture.n.02	the tastes in art and manners that are favored by a social group
socialization.n.03	the adoption of the behavior patterns of the surrounding culture
collection.n.04	the act of gathering something together
compilation.n.02	the act of compiling (as into a single book or file or list)
conglomeration.n.03	an occurrence combining miscellaneous things into a (more or less) rounded mass
gather.n.02	the act of gathering something
anathema.n.02	a formal ecclesiastical curse accompanied by excommunication
anathematization.n.01	the formal act of pronouncing (someone or something) accursed
execration.n.02	an appeal to some supernatural power to inflict evil on someone or some group
crime.n.01	(criminal law) an act punishable by law; usually considered an evil act
habituation.n.02	a general accommodation to unchanging environmental conditions
substance_abuse.n.01	excessive use of drugs
ace.n.06	a serve that the receiver is unable to reach
sour.n.02	the taste experience when vinegar or lemon juice is taken into the mouth
acidification.n.01	the process of becoming acid or being converted into an acid
acetylation.n.01	the process of introducing an acetyl group into a compound
reception.n.04	the act of receiving
notice.n.02	the act of noticing or paying attention
notice.n.06	polite or favorable attention
presentation.n.06	formally making a person known to another or to the public
acquiring.n.01	the act of acquiring something
acquisition.n.01	the act of contracting or assuming or acquiring possession of something
learning.n.01	the cognitive process of acquiring skill or knowledge
growth.n.01	(biology) the process of an individual organism growing organically; a purely biological unfolding of events involved in an organism changing gradually from a simple to a more complex level
winning.n.01	succeeding with great difficulty
evolution.n.02	(biology) the sequence of events involved in the evolutionary development of a species or taxonomic group of organisms
acquittal.n.01	a judgment of not guilty
clearing.n.02	the act of freeing from suspicion
exculpation.n.02	the act of freeing from guilt or blame
vindication.n.01	the act of vindicating or defending against criticism or censure etc.
behavior.n.01	manner of acting or controlling yourself
act.n.02	something that people do or cause to happen
action.n.01	something done (usually as opposed to something said)
move.n.01	the act of deciding to do something
act.n.04	a short theatrical performance that is part of a longer program
acting.n.01	the performance of a part or role in a drama
play.n.02	a theatrical performance of a drama
theatrical_performance.n.01	a performance of a play
roleplaying.n.01	acting a particular role (as in psychotherapy)
pursuance.n.02	the continuance of something begun with a view to its completion
portrayal.n.02	acting the part of a character on stage; dramatically representing the character by speech and action and gesture
influence.n.04	the effect of one thing (or person) on another
lawsuit.n.01	a comprehensive term for any proceeding in a court of law whereby an individual seeks a legal remedy
legal_action.n.01	a judicial proceeding brought by one party against another; one party prosecutes another for a wrong done or for protection of a right or for prevention of a wrong
litigation.n.01	a legal proceeding in a court; a judicial contest to determine and enforce legal rights
activation.n.01	stimulation of activity in an organism or chemical
propulsion.n.02	the act of propelling
trigger.n.03	an act that sets in motion some course of events
activation.n.03	making active and effective (as a bomb)
realization.n.02	making real or giving the appearance of reality
realization.n.06	something that is made real or concrete
motivation.n.03	the act of motivating; providing incentive
extemporization.n.01	a performance given extempore without planning or preparation
improvisation.n.02	an unplanned expedient
adaptation.n.02	the process of adapting to something (such as environmental conditions)
addition.n.02	the act of adding one thing to another
summation.n.04	the arithmetic operation of summing; calculating the sum of two or more numbers
count.n.02	the act of counting; reciting numbers in ascending order
attachment.n.06	the act of attaching or affixing something
supplementation.n.02	the act of supplementing
addiction.n.03	(Roman law) a formal award by a magistrate of a thing or person to another person (as the award of a debtor to his creditor); a surrender to a master
address.n.03	the act of delivering a formal spoken communication to an audience
public_speaking.n.01	delivering an address to a public audience
discussion.n.01	an extended communication (often interactive) dealing with some particular topic
adduction.n.01	(physiology) moving of a body part toward the central axis of the body
attachment.n.05	faithful support for a cause or political party or religion
contact.n.02	the act of touching physically
contact.n.04	the physical coming together of two or more things
junction.n.05	an act of joining or adjoining things
touch.n.01	the event of something coming in contact with the body
adjournment.n.01	the termination of a meeting
respite.n.02	a pause from doing something (as work)
adjournment.n.02	the act of postponing to another time or place
withdrawal.n.03	the act of withdrawing
judgment.n.03	(law) the determination by a court of competent jurisdiction on matters submitted to it
trial.n.04	(law) the determination of a person's innocence or guilt by due process of law
decision_making.n.01	the cognitive process of reaching a decision
adjuration.n.01	a solemn and earnest appeal to someone to do something
command.n.01	an authoritative direction or instruction to do something
adjustment.n.03	the act of adjusting something to match a standard
alteration.n.02	the act of making something different (as e.g. the size of a garment)
administration.n.01	a method of tending to or managing the affairs of a some group of people (especially the group's business affairs)
allotment.n.02	the act of distributing by allotting or apportioning; distribution according to a plan
deal.n.09	the act of apportioning or distributing something
dispensation.n.03	the act of dispensing (giving out in portions)
distribution.n.03	the act of distributing or spreading or apportioning
administration.n.03	the act of administering medication
admission.n.01	the act of admitting someone to enter
insertion.n.02	the act of putting one thing into another
inclusion.n.04	the act of including
mix.n.03	the act of mixing together
caution.n.02	a warning against certain acts
borrowing.n.01	the appropriation (of ideas or words etc) from another source
adoption.n.02	a legal proceeding that creates a parent-child relation between persons not related by blood; the adopted child is entitled to all privileges belonging to a natural child of the adoptive parents (including the right to inherit)
dramatization.n.01	conversion into dramatic form
dramatization.n.02	a dramatic representation
embrace.n.03	a close affectionate and protective acceptance
adornment.n.02	the action of decorating yourself with something colorful and interesting
beautification.n.01	the act of making something more beautiful
decoration.n.03	the act of decorating something (in the hope of making it more attractive)
ornamentation.n.03	the act of adding extraneous decorations to something
coronation.n.01	the ceremony of installing a new monarch
investment.n.06	the ceremonial act of clothing someone in the insignia of an office; the formal promotion of a person to an office or rank
adsorption.n.01	the accumulation of molecules of a gas to form a thin film on the surface of a solid
dilution.n.02	weakening (reducing the concentration) by the addition of water or a thinner
sketch.n.02	a brief literary description
progress.n.02	the act of moving forward (as toward a goal)
progress.n.03	a movement forward
boost.n.01	the act of giving hope or support to someone
boost.n.03	the act of giving a push
forwarding.n.02	the advancement of some enterprise
improvement.n.01	a change for the better; progress in development
win.n.01	a victory (as in a race or other competition)
advancement.n.03	gradual improvement or growth or development
aggrandizement.n.01	the act of increasing the wealth or prestige or power or scope of something
promotion.n.02	act of raising in rank or position
advance.n.06	increase in price or value
advection.n.01	(meteorology) the horizontal transfer of heat or other atmospheric properties
adventure.n.01	a wild and exciting undertaking (not necessarily lawful)
chance.n.03	a risk involving danger
gamble.n.02	a risky act or venture
risk.n.02	a venture undertaken without regard to possible loss or injury
venture.n.03	a commercial undertaking that risks a loss but promises a profit
advertence.n.01	the process of being heedful
attention.n.01	the process whereby a person concentrates on some features of the environment to the (relative) exclusion of others
citation.n.02	(law) the act of citing (as of spoken words or written passages or legal precedents etc.)
naming.n.01	the verbal act of naming
advertising.n.02	the business of drawing public attention to goods and services
deliberation.n.02	careful consideration
notification.n.03	a request for payment
telling.n.02	informing by words
proposal.n.03	the act of making a proposal
suggestion.n.04	persuasion formulated as a suggestion
importunity.n.01	insistent solicitation and entreaty
advocacy.n.01	active support of an idea or cause etc.; especially the act of pleading or arguing for something
aeration.n.01	the process of exposing to air (so as to purify)
aeration.n.02	the act of charging a liquid with a gas making it effervescent
oxygenation.n.01	the process of providing or combining or treating with oxygen
gas.n.01	the state of matter distinguished from the solid and liquid states by: relatively low density and viscosity; relatively great expansion and contraction with changes in pressure and temperature; the ability to diffuse readily; and the spontaneous tendency to become distributed uniformly throughout any container
gasification.n.01	the process of changing into gas
vaporization.n.02	the process of becoming a vapor
aerosol.n.01	a cloud of solid or liquid particles in a gas
impact.n.02	a forceful consequence; a strong effect
impingement.n.01	influencing strongly
pretense.n.01	the act of giving a false appearance
betrothal.n.01	a mutual promise to marry
betrothal.n.02	the act of becoming betrothed or engaged
association.n.02	the act of consorting with or joining with others
affiliation.n.02	the act of becoming formally connected or joined
affirmation.n.04	a judgment by a higher court that the judgment of a lower court was correct and should stand
documentation.n.03	documentary validation
validation.n.01	the act of validating; finding or testing the truth of something
affirmation.n.02	the act of affirming or asserting or stating something
affixation.n.02	formation of a word by means of an affix
affliction.n.03	a cause of great suffering and distress
afforestation.n.01	the conversion of bare or cultivated land into forest (originally for the purpose of hunting)
terrorization.n.01	the act of inspiring with fear
insult.n.02	a deliberately offensive act or something producing the effect of deliberate disrespect
agglutination.n.02	the building of words from component morphemes that retain their form and meaning in the process of combining
agglutination.n.01	a clumping of bacteria or red cells when held together by antibodies (agglutinins)
drama.n.02	an episode that is turbulent or highly emotional
embellishment.n.01	elaboration of an interpretation by the use of decorative (sometimes fictitious) detail
aggravation.n.03	action that makes a problem or a disease (or its symptoms) worse
worsening.n.02	changing something with the result that it becomes worse
aggravation.n.02	unfriendly behavior that causes anger or resentment
exacerbation.n.02	violent and bitter exasperation
exasperation.n.02	actions that cause great irritation (or even anger)
combination.n.06	the act of arranging elements into specified groups without regard to order
combining.n.01	an occurrence that results in things being united
aggression.n.03	violent action that is hostile and usually unprovoked
aggression.n.04	the act of initiating hostilities
attack.n.01	(military) an offensive against an enemy (using weapons)
grouping.n.02	the activity of putting things together in groups
fomentation.n.03	deliberate and intentional triggering (of trouble or discord)
arousal.n.01	the act of arousing
excitation.n.03	something that agitates and arouses
campaign.n.02	a series of actions advancing a principle or tending toward a particular end
shift.n.05	the act of moving from one place to another
shaking.n.01	the act of causing something to move up and down (or back and forth) with quick movements
wag.n.02	causing to move repeatedly from side to side
realization.n.01	coming to understand something clearly and distinctly
agreement.n.06	the verbal act of agreeing
concurrence.n.01	agreement of results or opinions
harmony.n.04	agreement of opinions
aid.n.02	the activity of contributing to the fulfillment of a need or furtherance of an effort or purpose
care.n.01	the work of providing treatment for or attending to someone or something
pain.n.03	a somatic sensation of acute discomfort
trouble.n.03	an event causing distress or pain
aim.n.03	the action of directing something at an object
air.n.08	medium for radio and television broadcasting
broadcast.n.02	a radio or television show
transmission.n.02	communication by means of transmitted signals
discharge.n.02	the act of venting
airlift.n.01	transportation of people or goods by air (especially when other means of access are unavailable)
airmail.n.02	a system of conveying mail by aircraft
alert.n.02	a warning serves to make you more alert to danger
alignment.n.04	the act of adjusting or aligning the parts of a device in relation to each other
coordination.n.02	the regulation of diverse elements into an integrated and harmonious operation
feeding.n.02	the act of supplying food and nourishment
nourishment.n.02	the act of nourishing
nutrition.n.01	(physiology) the organic process of nourishing or being nourished; the processes by which an organism assimilates food and uses it for growth and maintenance
easing.n.02	the act of reducing something unpleasant (as pain or annoyance)
emblem.n.02	a visible symbol representing an abstract idea
palliation.n.01	easing the severity of a pain or a disease without removing the cause
easing.n.01	a change for the better
facilitation.n.03	act of assisting or making easier the progress or improvement of something
allocation.n.03	(computer science) the assignment of particular areas of a magnetic disk to particular data or instructions
parcel.n.02	the allotment of some amount by dividing something
license.n.04	the act of giving a formal (usually written) authorization
allowance.n.06	the act of allowing
confederation.n.03	the act of forming an alliance or confederation
alphabetization.n.01	the act of putting in alphabetical order
change.n.01	an event that occurs when something passes from one state or phase to another
change.n.03	the action of changing something
change.n.04	the result of alteration or modification
falsification.n.02	a willful perversion of facts
interjection.n.02	the action of interjecting or interposing an action or remark that interrupts
castration.n.02	surgical removal of the testes or ovaries (usually to inhibit hormone secretion in cases of breast cancer in women or prostate cancer in men)
neutering.n.01	the sterilization of an animal
spaying.n.01	neutering a female by removing the ovaries
controversy.n.01	a contentious speech act; a dispute where there is strong disagreement
debate.n.02	the formal presentation of a stated proposition and the opposition to it (usually followed by a vote)
dispute.n.01	a disagreement or argument about something important
dispute.n.02	coming into conflict with
fight.n.02	the act of fighting; any contest or struggle
quarrel.n.01	an angry dispute
alternation.n.01	successive change from one thing or state to another and back again
reversal.n.04	a decision to reverse an earlier decision
substitution.n.01	an event in which one thing is substituted for another
switch.n.07	the act of changing one thing or position for another
tack.n.05	(nautical) the act of changing tack
mix.n.02	an event that combines things in a mixture
mystification.n.03	the activity of obscuring people's understanding, leaving them baffled or bewildered
amble.n.01	a leisurely walk (usually in some public place)
ambulation.n.01	walking about
ambush.n.01	the act of concealing yourself and lying in wait to attack by surprise
amelioration.n.01	the act of relieving ills and changing for the better
improvement.n.02	the act of improving something
melioration.n.03	the linguistic process in which over a period of time a word grows more positive in connotation or more elevated in meaning
amendment.n.01	the act of amending or correcting
correction.n.01	the act of offering an improvement to replace a mistake; setting right
redress.n.02	act of correcting an error or a fault or an evil
reparation.n.04	something done or paid in expiation of a wrong
americanization.n.01	assimilation into American culture
ammonification.n.01	impregnation with ammonia or a compound of ammonia
amnesty.n.03	the formal act of liberating someone
amortization.n.02	payment of an obligation in a series of installments or transfers
magnification.n.01	the act of expanding something in apparent size
exaggeration.n.02	the act of making something more noticeable than usual
amputation.n.02	a surgical removal of all or part of a limb
diversion.n.01	an activity that diverts or amuses or stimulates
entertainment.n.01	an activity that is diverting and that holds the attention
analogy.n.01	an inference that if things agree in some respects they probably agree in others
analogy.n.02	drawing a comparison in order to show a similarity in some respect
analysis.n.02	the abstract separation of a whole into its constituent parts in order to study the parts and their relations
examen.n.01	a detailed inspection of your conscience (as done daily by Jesuits)
survey.n.01	a detailed critical inspection
analysis.n.01	an investigation of the component parts of a whole and their relations in making up the whole
breakdown.n.04	an analysis into mutually exclusive categories
dissection.n.02	a minute and critical analysis
dissection.n.03	detailed critical analysis or examination one part at a time (as of a literary work)
psychoanalysis.n.01	a set of techniques for exploring underlying motives and a method of treating various mental disorders; based on the theories of Sigmund Freud
damnation.n.01	the act of damning
imprecation.n.01	the act of calling down a curse that invokes evil (and usually serves as an insult)
anatomy.n.03	a detailed analysis
anchorage.n.05	the act of anchoring
anointing.n.01	the act of applying oil or an oily liquid
unction.n.04	anointing as part of a religious ceremony or healing ritual
wrath.n.02	belligerence aroused by a real or supposed wrong (personified as one of the deadly sins)
leaner.n.01	(horseshoes) the throw of a horseshoe so as to lean against (but not encircle) the stake
rock.n.07	pitching dangerously to one side
anglicization.n.01	the act of anglicizing; making English in appearance
brutalization.n.03	an act that makes people cruel or lacking normal human qualities
vivification.n.02	the activity of giving vitality and vigour to something
refreshment.n.02	activity that refreshes and recreates; activity that renews your health and spirits by enjoyment and relaxation
revival.n.01	bringing again into activity and prominence
annealing.n.01	hardening something by heat treatment
temperance.n.03	the act of tempering
annihilation.n.01	destruction by annihilating something
annihilation.n.02	total destruction
decimation.n.01	destroying or killing a large part of the population (literally every tenth person as chosen by lot)
destruction.n.02	an event (or the result of an event) that completely destroys something
extinction.n.04	complete annihilation
annotation.n.02	the act of adding notes
annoyance.n.05	the act of troubling or annoying someone
mischief.n.01	reckless or malicious behavior that causes discomfort or annoyance in others
annulment.n.02	(law) a formal termination (of a relationship or a judicial proceeding etc)
nullification.n.02	the act of nullifying; making null and void; counteracting or overriding the effect or force of something
countermand.n.01	a contrary command cancelling or reversing a previous command
recission.n.01	(law) the act of rescinding; the cancellation of a contract and the return of the parties to the positions they would have had if the contract had not been made
revocation.n.02	the act (by someone having the authority) of annulling something previously done
vacation.n.02	the act of making something legally void
answer.n.03	the speech act of replying to a question
reply.n.02	the speech act of continuing a conversational exchange
answer.n.05	a nonverbal reaction
payment.n.02	the act of paying money
antecedent.n.02	a preceding occurrence or cause or event
precession.n.02	the act of preceding in time or order or rank (as in a ceremony)
anthropomorphism.n.01	the representation of objects (especially a god) as having human form or traits
antic.n.01	a ludicrous or grotesque act done for fun and amusement
buffoonery.n.01	acting like a clown or buffoon
obviation.n.01	the act of preventing something by anticipating and disposing of it effectively
prevision.n.03	seeing ahead; knowing in advance; foreseeing
foreboding.n.02	an unfavorable omen
prediction.n.01	the act of predicting (as by reasoning about the future)
prophecy.n.01	knowledge of the future (usually said to be obtained from a divine source)
apery.n.01	the act of mimicking; imitative behavior
justification.n.03	the act of defending or explaining or making excuses for by reasoning; - H.J.Muller
rationalization.n.01	the cognitive process of making something seem consistent with or based on reason
apostasy.n.02	the act of abandoning a party for cause
scandal.n.01	disgraceful gossip about the private lives of other people
scandal.n.02	a disgraceful event
scandalization.n.02	the act of scandalizing
dressing.n.06	the activity of getting dressed; putting on clothes
appeal.n.03	(law) a legal proceeding in which the appellant resorts to a higher court for the purpose of obtaining a review of a lower court decision and a reversal of the lower court's judgment or the granting of a new trial
entreaty.n.01	earnest or urgent request
invocation.n.01	a prayer asking God's help as part of a religious service
invocation.n.04	the act of appealing for help
attraction.n.02	an entertainment that is offered to the public
apparition.n.04	an act of appearing or becoming visible unexpectedly
appearance.n.02	the event of coming into sight
appearance.n.05	the act of appearing in public view
appearance.n.03	formal attendance (in court or at a hearing) of a party in an action
pacification.n.01	the act of appeasing someone or causing someone to be more favorably inclined
placation.n.01	the act of placating and overcoming distrust and animosity
apperception.n.01	the process whereby perceived qualities of an object are related to past experience
application.n.01	the act of bringing something to bear; using it for a particular purpose
use.n.01	the act of using
application.n.03	the work of applying something
custom.n.01	accepted or habitual practice
practice.n.01	a customary way of operation or behavior
practice.n.04	the exercise of a profession
enforcement.n.01	the act of enforcing; ensuring observance of or obedience to
application.n.06	a diligent effort
appointment.n.01	the act of putting a person into a non-elective position
nomination.n.01	the act of officially naming a candidate
care.n.05	attention and management implying responsibility for safety
commission.n.06	a formal statement of a command or injunction to do something
mission.n.03	a special assignment that is given to a person or group
sharing.n.04	a distribution in shares
juxtaposition.n.01	the act of positioning close together (or side by side)
appraisal.n.01	the classification of someone or something with respect to its worth
evaluation.n.01	act of ascertaining or fixing the value or worth of
evaluation.n.02	an appraisal of the value of something
measurement.n.01	the act or process of assigning numbers to phenomena according to a rule
reappraisal.n.01	a new appraisal or evaluation
appreciation.n.01	understanding of the nature or meaning or quality or magnitude of something
comprehension.n.01	an ability to understand the meaning or importance of something (or the knowledge acquired as a result)
grasping.n.01	understanding with difficulty
understanding.n.01	the cognitive condition of someone who understands
apprehension.n.04	the act of apprehending (especially apprehending a criminal)
approach.n.02	the act of drawing spatially closer to something
approach.n.05	the event of one object coming closer to another
approach.n.01	ideas or actions intended to deal with a problem or situation
blessing.n.01	the formal act of approving
capture.n.01	the act of forcibly dispossessing an owner of property
conquest.n.01	the act of conquering
estimate.n.01	an approximate calculation of quantity or degree or worth
estimate.n.02	a judgment of the qualities of something or somebody
judgment.n.04	the cognitive process of reaching a decision or drawing conclusions
aquatint.n.02	a method of etching that imitates the broad washes of a water color
arbitrage.n.01	a kind of hedged investment meant to capture slight differences in price; when there is a difference in the price of something on two different markets the arbitrageur simultaneously buys at the lower price and sells at the higher price
arbitration.n.02	the act of deciding as an arbiter; giving authoritative judgment
intervention.n.01	the act of intervening (as to mediate a dispute, etc.)
mediation.n.02	the act of intervening for the purpose of bringing about a settlement
argumentation.n.02	a course of reasoning aimed at demonstrating a truth or falsehood; the methodical process of logical reasoning
emergence.n.01	the gradual beginning or coming forth
initiation.n.02	the act of starting something for the first time; introducing something new
origin.n.03	an event that is a beginning; a first part or stage of subsequent events
rise.n.02	the act of changing location in an upward direction
elevation.n.01	the event of something being raised upward
rise.n.04	a movement upward
rebellion.n.02	organized opposition to authority; a conflict in which one faction tries to wrest control from another
arming.n.01	the act of equiping with weapons in preparation for war
aroma.n.02	a distinctive odor that is pleasant
awakening.n.01	the act of waking
energizing.n.01	the activity of causing to have energy and be active
energy.n.01	(physics) a thermodynamic quantity equivalent to the capacity of a physical system to do work; the units of energy are joules or ergs
sexual_activity.n.01	activities associated with sexual intercourse
agreement.n.04	the thing arranged or agreed to
containment.n.03	the act of containing; keeping something from spreading
freeze.n.03	an interruption or temporary suspension of progress or movement
stop.n.01	the event of something ending
advent.n.01	arrival that has been awaited (especially of something momentous)
arrival.n.02	the act of arriving at a certain place
attainment.n.02	arrival at a new stage
confiscation.n.01	seizure by the government
coup_d'etat.n.01	a sudden and decisive change of government illegally or by force
usurpation.n.02	wrongfully seizing and holding (an office or powers) by force (especially the seizure of a throne or supreme authority)
folly.n.04	foolish or senseless behavior
articulation.n.05	the act of joining things in such a way that motion is possible
articulation.n.03	expressing in coherent verbal form
conceptualization.n.01	inventing or contriving an idea or explanation and formulating it mentally
ascension.n.04	(astronomy) the rising of a star above the horizon
decision.n.01	the act of making up your mind about something
determination.n.01	the act of determining the properties of something, usually by research or calculation
discovery.n.03	a productive insight
check.n.06	the act of inspecting or verifying
attribution.n.02	assigning to a cause or source
imputation.n.02	the attribution to a source or cause
question.n.01	an instance of questioning
questioning.n.01	a request for information
requirement.n.01	required activity
invitation.n.01	a request (spoken or written) to participate or be present or take part in something
invite.n.01	a colloquial expression for invitation
blot.n.02	an act that brings discredit to the person who does it
slander.n.01	words falsely spoken that damage the reputation of another
suffocation.n.01	killing by depriving of oxygen
inhalation.n.01	the act of inhaling; the drawing in of air (or other gases) as in breathing
assault.n.02	a threatened or attempted physical attack by someone who appears to be able to cause bodily harm if not stopped
attack.n.05	the act of attacking
rape.n.03	the crime of forcing a woman to submit to sexual intercourse against her will
assassination.n.02	murder of a public figure by surprise attack
outrage.n.02	a wantonly cruel act
assay.n.04	a quantitative or qualitative test of a substance (especially an ore or a drug) to determine its components; frequently used to test for the presence or concentration of infectious agents or antibodies etc.
attempt.n.01	earnest and conscientious activity intended to do or accomplish something
essay.n.02	a tentative attempt
assembly.n.06	the social act of assembling
meeting.n.04	the social act of assembling for some common purpose
assibilation.n.01	the development of a consonant phoneme into a sibilant
assignment.n.01	a duty that you are assigned to perform (especially in the armed forces)
delegacy.n.03	the appointment of a delegate
delegating.n.01	authorizing subordinates to make certain decisions
assignment.n.05	an undertaking that you have been assigned to do (as by an instructor)
specification.n.02	naming explicitly
assignment.n.03	the act of distributing something to designated places or persons
assimilation.n.03	the process of absorbing nutrients into the body after digestion
imbibition.n.01	(chemistry) the absorption of a liquid by a solid or gel
assimilation.n.04	a linguistic process by which a sound becomes similar to an adjacent sound
association.n.04	the process of bringing ideas or events together in memory or imagination
colligation.n.02	the connection of isolated facts by a general hypothesis
categorization.n.03	the act of distributing things into classes or categories of the same type
classification.n.03	the basic cognitive process of arranging into classes or categories
sort.n.04	an operation that segregates items into groups according to a specified criterion
sorting.n.03	grouping by class or kind or size
assumption.n.07	the act of assuming or taking for granted
presumption.n.02	(law) an inference of the truth of a fact from other facts proved or admitted or judicially noticed
presumption.n.04	a kind of discourtesy in the form of an act of presuming
assumption.n.05	(Christianity) the taking up of the body and soul of the Virgin Mary when her earthly life had ended
reassurance.n.01	the act of reassuring; restoring someone's confidence
promise.n.01	a verbal commitment by one person to another agreeing to do (or not to do) something in the future
atomization.n.02	annihilation by reducing something to atoms
atomization.n.01	separating something into fine particles
atrophy.n.02	any weakening or degeneration (especially through lack of use)
fastening.n.02	the act of fastening things together
impoundment.n.01	placing private property in the custody of an officer of the law
seizure.n.04	the taking possession of something by legal process
sequestration.n.04	seizing property that belongs to someone else and holding it until profits pay the demand for which it was seized
attack.n.08	the onset of a corrosive or destructive process (as by a chemical agent)
discovery.n.01	the act of discovering something
discovery.n.02	something that is discovered
undertaking.n.01	any piece of work that is undertaken or attempted
attendance.n.01	the act of being present (at a meeting or event etc.)
rarefaction.n.01	a decrease in the density of something
attenuation.n.01	weakening in force or intensity
attitude.n.03	a theatrical pose created for effect
pull.n.01	the act of pulling; applying force to move something toward or with you
pull.n.02	the force used in pulling
