all_fours.n.01	card games in which points are won for taking the high or low or jack or game	PLAY_SPORT/GAME
allocution.n.01	(rhetoric) a formal or authoritative address that advises or exhorts	SPEAK
allogamy.n.01	cross-fertilization in plants	COMBINE_MIX_UNITE
allomerism.n.01	(chemistry) variability in chemical composition without variation in crystalline form	DIVERSIFY
allopathy.n.01	the usual method of treating disease with remedies that produce effects differing from those produced by the disease itself	HELP_HEAL_CARE_CURE
allotropy.n.01	the phenomenon of an element existing in two or more physical forms	CHANGE-APPEARANCE/STATE
alluvial_fan.n.01	a fan-shaped deposit where a fast flowing stream flattens out	FLATTEN_SMOOTHEN
alluvion.n.01	gradual formation of new land, by recession of the sea or deposit of sediment	SHAPE
alms-giving.n.01	making voluntary contributions to aid the poor	OFFER
alms.n.01	money or goods contributed to the poor	OFFER
alpha.n.02	the beginning of a series or sequence; --Revelations	BEGIN
alpha_decay.n.01	radioactive decay of an atomic nucleus that is accompanied by the emission of an alpha particle	BREAK_DETERIORATE
alpha_radiation.n.01	the radiation of alpha particles during radioactive decay	EMIT
alpha_rhythm.n.01	the normal brainwave in the electroencephalogram of a person who is awake but relaxed; occurs with a frequency of 8-12 hertz	EMIT
alpha_test.n.01	(computer science) a first test of an experimental product (such as computer software) carried out by the developer	ANALYZE
alpinism.n.01	mountain climbing (not restricted to the Alps)	RAISE
alternating_current.n.01	an electric current that reverses direction sinusoidally	ALTERNATE
alternation_of_generations.n.01	the alternation of two or more different forms in the life cycle of a plant or animal	CONVERT
alternative_birth.n.01	a method of childbirth that avoids intrusive high-tech medicine in favor of more natural and homely settings	GIVE-BIRTH
alternative_energy.n.01	energy derived from sources that do not use up natural resources or harm the environment	GENERATE
alternative_medicine.n.01	the practice of medicine without the use of drugs; may involve herbal medicines or self-awareness or biofeedback or acupuncture	HELP_HEAL_CARE_CURE
altocumulus.n.01	a cumulus cloud at an intermediate altitude of 2 or 3 miles	METEOROLOGICAL
altostratus.n.01	a stratus cloud at an intermediate altitude of 2 or 3 miles	METEOROLOGICAL
ambages.n.01	(archaic) roundabout or mysterious ways of action	COMPLEXIFY
ambassadorship.n.01	the post of ambassador	WORK
amelogenesis.n.01	the developmental process of forming tooth enamel	DEVELOP_AGE
american_football.n.01	a game played by two teams of 11 players on a rectangular field 100 yards long; teams try to get possession of the ball and advance it across the opponents goal line in a series of (running or passing) plays	PLAY_SPORT/GAME
americanism.n.03	a custom that is peculiar to the United States or its citizens	BEHAVE
amitosis.n.01	the direct method of cell division characterized by simple division of the nucleus without formation of chromosomes	SEPARATE_FILTER_DETACH
amniocentesis.n.01	(pregnancy) extraction by centesis of amniotic fluid from a pregnant woman (after the 15th week of pregnancy) to aid in the diagnosis of fetal abnormalities	EXTRACT
amortization.n.01	the reduction of the value of an asset by prorating its cost over a period of years	REDUCE_DIMINISH
amperage.n.01	the strength of an electrical current measured in amperes	MEASURE_EVALUATE
amphibious_assault.n.01	an amphibious operation attacking a land base that is carried out by troops that are landed by naval ships	ATTACK_BOMB
amphibious_demonstration.n.01	an amphibious operation conducted for the purpose of deceiving the enemy and leading him into a course of action unfavorable to him	ATTACK_BOMB
amphibious_landing.n.01	a military action of coordinated land, sea, and air forces organized for an invasion	ATTACK_BOMB
amphibious_operation.n.01	a military operation by both land and sea forces	ATTACK_BOMB
amplification.n.03	(electronics) the act of increasing voltage or power or current	INCREASE_ENLARGE_MULTIPLY
amplitude.n.01	(physics) the maximum displacement of a periodic wave	REACH
amplitude_modulation.n.01	modulation of the amplitude of the (radio) carrier wave	ADJUST_CORRECT
amygdalotomy.n.01	psychosurgery in which amygdaloid fibers that mediate limbic system activity are severed (in cases of extreme uncontrollable violence)	CUT
amylolysis.n.01	conversion of starch to sugar	CONVERT
anabolism.n.01	the synthesis in living organisms of more complex substances (e.g., living tissue) from simpler ones together with the storage of energy	CONVERT
anaglyphy.n.01	the process of producing pictures in contrasting colors that appear three-dimensional when superimposed and viewed through spectacles with one red and one green lens	COLOR
anagrams.n.01	a game whose object is to form words from a group of randomly chosen letters	CHANGE_SWITCH
anamnestic_response.n.01	renewed rapid production of an antibody on the second (or subsequent) encounter with the same antigen	REACT
anamorphism.n.02	metamorphism that occurs deep under the earth's surface; changes simple minerals into complex minerals	CONVERT
anamorphosis.n.01	the evolution of one type of organism from another by a long series of gradual changes	CONVERT
anastalsis.n.01	muscular action of the alimentary tract in a direction opposite to peristalsis	MOVE-SOMETHING
anastylosis.n.01	the archeological reassembly of ruined monuments from fallen or decayed fragments (incorporating new materials when necessary)	REPAIR_REMEDY
ancestor_worship.n.01	worship of ancestors	APPROVE_PRAISE
androgenesis.n.01	male parthenogenesis in which the embryo contains only paternal chromosomes due to the failure of the egg nucleus to participate in fertilization	GIVE-BIRTH
anecdote.n.01	short account of an incident (especially a biographical one)	REMEMBER
anemography.n.01	recording anemometrical measurements	RECORD
anemometry.n.01	measuring wind speed and direction	MEASURE_EVALUATE
angelus_bell.n.01	the sound of a bell rung in Roman Catholic churches to announce the time when the Angelus should be recited	MAKE-A-SOUND
angiogenesis.n.01	the formation of new blood vessels	CHANGE-APPEARANCE/STATE
angiography.n.01	roentgenographic examination of blood vessels after injection of a radiopaque contrast medium; produces an angiogram	ANALYZE
angioplasty.n.01	an operation to repair a damaged blood vessel or unblock a coronary artery	REPAIR_REMEDY
anglicism.n.02	a custom that is peculiar to England or its citizens	BEHAVE
angling.n.01	fishing with a hook and line (and usually a pole)	HUNT
angulation.n.01	the precise measurement of angles	MEASURE_EVALUATE
angulation.n.02	the act of making angulate (having corners)	SHAPE
animal_husbandry.n.01	breeding and caring for farm animals	WORK
animation.n.05	the making of animated cartoons	CREATE_MATERIALIZE
animatism.n.01	the attribution of consciousness and personality to natural phenomena such as thunderstorms and earthquakes and to objects such as plants and stones	INTERPRET
anisogamy.n.01	(biology) reproduction by the union or fusion of two differing gametes (especially differing in size)	COMBINE_MIX_UNITE
annexation.n.01	incorporation by joining or uniting	JOIN_CONNECT
annexation.n.02	the formal act of acquiring something (especially territory) by conquest or occupation	CONQUER
annual_ring.n.01	an annual formation of wood in plants as they grow	DEVELOP_AGE
annular_eclipse.n.01	only a thin outer disk of the sun can be seen	DIM
anointing_of_the_sick.n.01	a Catholic sacrament; a priest anoints a dying person with oil and prays for salvation	COMMUNE
anovulation.n.01	the absence of ovulation due to immaturity or post-maturity or pregnancy or oral contraceptive pills or dysfunction of the ovary	MISS_OMIT_LACK
antagonism.n.04	(biochemistry) interference in or inhibition of the physiological action of a chemical substance by another having a similar structure	WEAKEN
anthropogenesis.n.01	the evolution or genesis of the human race	AMELIORATE
anthropolatry.n.01	the worship of human beings	APPROVE_PRAISE
anthropometry.n.01	measurement and study of the human body and its parts and capacities	MEASURE_EVALUATE
anthropophagy.n.01	human cannibalism; the eating of human flesh	EAT_BITE
anti-takeover_defense.n.01	resistance to or defense against a hostile takeover	RESIST
anti-war_movement.n.01	a campaign against entering or continuing a war	OPPOSE_REBEL_DISSENT
antiaircraft_fire.n.01	firing at enemy aircraft	ATTACK_BOMB
anticipatory_breach.n.01	a breach of contract committed prior to the time of required performance	VIOLATE
anticlimax.n.01	a disappointing decline after a previous rise	FRUSTRATE_DISAPPOINT
anticoagulation.n.01	the administration of an anticoagulant drug to retard coagulation of the blood	TREAT-WITH/BY
anticyclone.n.01	(meteorology) winds spiraling outward from a high pressure center; circling clockwise in the northern hemisphere and counterclockwise in the southern	METEOROLOGICAL
antiferromagnetism.n.01	magnetic field creates parallel but opposing spins; varies with temperature	COMPENSATE
antipyresis.n.01	medication with antipyretics to treat a fever	HELP_HEAL_CARE_CURE
antiredeposition.n.01	the process of preventing redeposition	PRECLUDE_FORBID_EXPEL
antisepsis.n.02	the process of inhibiting the growth and multiplication of microorganisms	RESTRAIN
antitrade_wind.n.01	winds blowing from west to east and lying above the trade winds in the tropics	METEOROLOGICAL
antitrades.n.01	wind in the upper atmosphere blowing above but in the opposite direction from the trade winds	METEOROLOGICAL
antitrust_case.n.01	a legal action brought against parties who are charged with limiting free competition in the market place	ACCUSE
anxiety_attack.n.01	a sudden acute episode of intense anxiety and feelings of panic	CAUSE-MENTAL-STATE
apache_dance.n.01	a violent fast dance in French vaudeville (an apache is a member of the French underworld)	DANCE
apache_devil_dance.n.01	a ritual dance of the Apache	DANCE
apartheid.n.01	a social policy or racial segregation involving political and economic and legal discrimination against people who are not Whites; the former official policy in South Africa	SEPARATE_FILTER_DETACH
apgar_score.n.01	an assessment of the physical condition of a newborn infant; involves heart rate and muscle tone and respiratory effort and color and reflex responsiveness	ANALYZE
aphaeresis.n.01	(linguistics) omission at the beginning of a word as in `coon' for `raccoon' or `till' for `until'	REDUCE_DIMINISH
apheresis.n.02	a procedure in which blood is drawn and separated into its components by dialysis; some are retained and the rest are returned to the donor by transfusion	SEPARATE_FILTER_DETACH
aphesis.n.01	the gradual disappearance of an initial (usually unstressed) vowel or syllable as in `squire' for `esquire'	LOSE
apocalypse.n.01	a cosmic cataclysm in which God destroys the ruling powers of evil	DESTROY
apogamy.n.01	(botany) development of an embryo without fertilization; especially the development in some ferns of a sporophyte from the gametophyte without fertilization	GIVE-BIRTH
apomixis.n.01	any of several kinds of reproduction without fertilization	GIVE-BIRTH
apoptosis.n.01	a type of cell death in which the cell uses specialized cellular machinery to kill itself; a cell suicide mechanism that enables metazoans to control cell number and eliminate cells that threaten the animal's survival	KILL
apostleship.n.01	the position of apostle	ASSIGN-smt-to-smn
appalling.n.01	an experience that appalls	CAUSE-MENTAL-STATE
apparent_motion.n.01	an optical illusion of motion produced by viewing a rapid succession of still pictures of a moving object	PERCEIVE
apparition.n.02	the appearance of a ghostlike figure	APPEAR
appearance.n.06	pretending that something is the case in order to make a good impression	SEEM
appeasement.n.01	the act of appeasing (as by acceding to the demands of)	MAKE-RELAX
appendectomy.n.01	surgical removal of the vermiform appendix	REMOVE_TAKE-AWAY_KIDNAP
applecart.n.01	the planning that is disrupted when someone `upsets the applecart'	MESS
application.n.07	the action of putting something into operation	OPERATE
appointment.n.05	the job to which you are (or hope to be) appointed	ASSIGN-smt-to-smn
appointment.n.06	(law) the act of disposing of property by virtue of the power of appointment	ASSIGN-smt-to-smn
apposition.n.02	(biology) growth in the thickness of a cell wall by the deposit of successive layers of material	DEVELOP_AGE
appraisal.n.03	an expert estimation of the quality, quantity, and other characteristics of someone or something	CALCULATE_ESTIMATE
appreciation.n.05	an increase in price or value	INCREASE_ENLARGE_MULTIPLY
apprenticeship.n.01	the position of apprentice	WORK
approach.n.09	a relatively short golf shot intended to put the ball onto the putting green	THROW
appropriation.n.03	a deliberate act of acquisition of something, often without the permission of the owner	TAKE
approximation.n.04	the act of bringing near or bringing together especially the cut edges of tissue	JOIN_CONNECT
april_fool.n.02	a practical joke or trick played on the first day of April	JOKE
aquaculture.n.01	rearing aquatic animals or cultivating aquatic plants for food	GROW_PLOW
arboriculture.n.01	the cultivation of tree for the production of timber	GROW_PLOW
arborolatry.n.01	the worship of trees	APPROVE_PRAISE
archery.n.01	the sport of shooting arrows with a bow	PLAY_SPORT/GAME
architecture.n.03	the profession of designing buildings and environments with consideration for their esthetic effect	CREATE_MATERIALIZE
argy-bargy.n.01	a verbal dispute; a wrangling argument	QUARREL_POLEMICIZE
arithmancy.n.01	divination by means of numbers	GUESS
arithmetic_operation.n.01	a mathematical operation involving numbers	MEASURE_EVALUATE
arm-twisting.n.01	persuasion by the use of direct personal pressure	PERSUADE
arm_exercise.n.01	exercise designed to strengthen the arm muscles	STRENGTHEN_MAKE-RESISTANT
armageddon.n.02	any catastrophically destructive battle	DESTROY
armed_forces_censorship.n.01	military censorship of personal communications to or from persons in the armed forces	RESTRAIN
arms_control.n.01	a limitation on the size and armament of the armed forces of a country	RESTRAIN
arms_deal.n.01	a deal to provide military arms	LOAD_PROVIDE_CHARGE_FURNISH
arms_race.n.01	a competition between nations to have the most powerful armaments	COMPETE
aromatherapy.n.01	the therapeutic use of aromatic plant extracts and essential oils in baths or massage	TREAT-WITH/BY
arrangement.n.06	the act of arranging and adapting a piece of music	CREATE_MATERIALIZE
arrogance.n.01	overbearing pride evidenced by a superior manner toward inferiors	BEHAVE
arson.n.01	malicious burning to destroy property	BURN
art.n.02	the creation of beautiful or significant things	CREATE_MATERIALIZE
art_class.n.01	a class in which you learn to draw or paint	LEARN
arterial_blood_gases.n.01	measurement of the pH level and the oxygen and carbon dioxide concentrations in arterial blood; important in diagnosis of many respiratory diseases	MEASURE_EVALUATE
arterial_pressure.n.01	the pressure of the circulating blood on the arteries	FLOW
arteriography.n.01	roentgenographic examination of arteries	ANALYZE
arthrocentesis.n.01	removal of fluid from a joint by centesis	EMPTY_UNLOAD
arthrodesis.n.01	the surgical fixation of a joint which is intended to result in bone fusion	JOIN_CONNECT
arthrography.n.01	roentgenographic examination of a joint after injection of radiopaque contrast medium; produces an arthrogram	ANALYZE
arthroplasty.n.01	surgical reconstruction or replacement of a malformed or degenerated joint	REPAIR_REMEDY
arthroscopy.n.01	a minimally invasive operation to repair a damaged joint; the surgeon examines the joint with an arthroscope while making repairs through a small incision	HELP_HEAL_CARE_CURE
artificial_insemination.n.01	the introduction of semen into the oviduct or uterus by some means other than sexual intercourse	GIVE-BIRTH
artificial_respiration.n.01	an emergency procedure whereby breathing is maintained artificially	BREATH_BLOW
artillery_fire.n.01	fire delivered by artillery	ATTACK_BOMB
arts_and_crafts.n.01	the arts of decorative design and handicraft	CREATE_MATERIALIZE
asbestos_abatement.n.01	the removal of asbestos from a public building	REMOVE_TAKE-AWAY_KIDNAP
asceticism.n.03	rigorous self-denial and active self-restraint	CAUSE-MENTAL-STATE
asexual_reproduction.n.01	reproduction without the fusion of gametes	GIVE-BIRTH
aspersion.n.03	the act of sprinkling water in baptism (rare)	WET
assault.n.01	close fighting during the culmination of a military attack	FIGHT
assertiveness_training.n.01	a method of psychotherapy that reinforces you for stating negative and positive feelings directly	TEACH
assist.n.02	(sports) the act of enabling another player to make a good play	PLAY_SPORT/GAME
assisted_suicide.n.01	suicide of a terminally ill person that involves an assistant who serves to make dying as painless and dignified as possible	KILL
associate.n.04	any event that usually accompanies or is closely connected with another	CORRELATE
associateship.n.01	the position of associate (as in an office or academy)	ALLY_ASSOCIATE_MARRY
association.n.07	(chemistry) any process of combination (especially in solution) that depends on relatively weak chemical bonding	COMBINE_MIX_UNITE
associationism.n.01	(psychology) a theory that association is the basic principle of mental activity	CORRELATE
assortative_mating.n.01	mating of individuals having more traits in common than likely in random mating	HAVE-SEX
astringency.n.01	a sharp astringent taste; the taste experience when a substance causes the mouth to pucker	TASTE
astrolatry.n.01	the worship of planets or stars	APPROVE_PRAISE
