abscission.n.02	the act of cutting something off	REMOVE_TAKE-AWAY_KIDNAP
abscondment.n.01	the act of running away secretly (as to avoid arrest)	LEAVE_DEPART_RUN-AWAY
bolt.n.07	a sudden abandonment (as from a political party)	LEAVE_DEPART_RUN-AWAY
absence.n.02	failure to be present	LEAVE_DEPART_RUN-AWAY
absolution.n.02	the act of absolving or remitting; formal redemption as pronounced by a priest in the sacrament of penance	PARDON
absorption.n.01	(chemistry) a process in which one substance permeates another; a fluid permeates or is dissolved by a liquid or solid	ABSORB
acculturation.n.03	the process of assimilating new ideas into an existing cognitive structure	LEARN
assimilation.n.06	in the theories of Jean Piaget: the application of a general schema to a particular instance	LEARN
absorption.n.02	(physics) the process in which incident radiated energy is retained without reflection or transmission on passing through a medium	ABSORB
occupation.n.01	the principal activity in your life that you do to earn money	CAUSE-MENTAL-STATE
pilferage.n.01	the act of stealing small amounts or small articles	STEAL_DEPRIVE
maltreatment.n.01	cruel or inhumane treatment	TREAT
mistreatment.n.01	the practice of treating (someone or something) badly	TREAT
perversion.n.03	the action of perverting something (turning it to a wrong use)	VIOLATE
accession.n.04	agreeing with or consenting to (often unwillingly)	AGREE_ACCEPT
assent.n.01	agreement with a statement or proposal to do something	AGREE_ACCEPT
acceleration.n.02	the act of accelerating; increasing the speed	SPEED-UP
acceleration.n.01	an increase in rate of change	SPEED-UP
emphasizing.n.01	the act of giving special importance or significance to something	EMPHASIZE
acceptance.n.07	the act of taking something that is offered	AGREE_ACCEPT
access.n.05	(computer science) the operation of reading or writing stored information	TAKE
access.n.06	the act of approaching or entering	ENTER
acclimatization.n.01	adaptation to a new climate (a new temperature or altitude or environment)	CAUSE-MENTAL-STATE
accommodation.n.03	in the theories of Jean Piaget: the modification of internal representations in order to accommodate a changing knowledge of reality	HARMONIZE
accompaniment.n.01	an event or situation that happens at the same time as or in connection with another	ACCOMPANY
escort.n.02	the act of accompanying someone or something in order to protect them	ACCOMPANY
attainment.n.01	the act of achieving an aim	ACHIEVE
accordance.n.02	the act of granting rights	GIVE_GIFT
accountancy.n.01	the occupation of maintaining and auditing records and preparing financial reports for a business	CALCULATE_ESTIMATE
calculation.n.02	problem solving that involves numbers or quantities	CALCULATE_ESTIMATE
description.n.02	the act of describing something	REPRESENT
report.n.02	the act of informing by verbal report	REPRESENT
accreditation.n.01	the act of granting credit or recognition (especially with respect to educational institution that maintains suitable standards)	AGREE_ACCEPT
accretion.n.01	an increase by natural growth or addition	INCREASE_ENLARGE_MULTIPLY
accretion.n.04	(biology) growth by addition as by the adhesion of parts or particles	INCREASE_ENLARGE_MULTIPLY
culture.n.02	the tastes in art and manners that are favored by a social group	CO-OPT
collection.n.04	the act of gathering something together	AMASS
anathema.n.02	a formal ecclesiastical curse accompanied by excommunication	BEWITCH
anathematization.n.01	the formal act of pronouncing (someone or something) accursed	BEWITCH
execration.n.02	an appeal to some supernatural power to inflict evil on someone or some group	BEWITCH
habituation.n.02	a general accommodation to unchanging environmental conditions	CAUSE-MENTAL-STATE
substance_abuse.n.01	excessive use of drugs	CAUSE-MENTAL-STATE
ace.n.06	a serve that the receiver is unable to reach	SCORE
sour.n.02	the taste experience when vinegar or lemon juice is taken into the mouth	CHANGE-TASTE
acidification.n.01	the process of becoming acid or being converted into an acid	CONVERT
notice.n.06	polite or favorable attention	RECOGNIZE_ADMIT_IDENTIFY
acquisition.n.01	the act of contracting or assuming or acquiring possession of something	OBTAIN
winning.n.01	succeeding with great difficulty	TAKE
acquittal.n.01	a judgment of not guilty	SUBJECTIVE-JUDGING
clearing.n.02	the act of freeing from suspicion	SUBJECTIVE-JUDGING
exculpation.n.02	the act of freeing from guilt or blame	SUBJECTIVE-JUDGING
behavior.n.01	manner of acting or controlling yourself	BEHAVE
action.n.01	something done (usually as opposed to something said)	CARRY-OUT-ACTION
act.n.04	a short theatrical performance that is part of a longer program	PERFORM
acting.n.01	the performance of a part or role in a drama	PERFORM
theatrical_performance.n.01	a performance of a play	PERFORM
roleplaying.n.01	acting a particular role (as in psychotherapy)	PERFORM
pursuance.n.02	the continuance of something begun with a view to its completion	CARRY-OUT-ACTION
lawsuit.n.01	a comprehensive term for any proceeding in a court of law whereby an individual seeks a legal remedy	ACCUSE
legal_action.n.01	a judicial proceeding brought by one party against another; one party prosecutes another for a wrong done or for protection of a right or for prevention of a wrong	ACCUSE
activation.n.03	making active and effective (as a bomb)	OPERATE
realization.n.02	making real or giving the appearance of reality	CREATE_MATERIALIZE
realization.n.06	something that is made real or concrete	CREATE_MATERIALIZE
motivation.n.03	the act of motivating; providing incentive	INCITE_INDUCE
extemporization.n.01	a performance given extempore without planning or preparation	CARRY-OUT-ACTION
improvisation.n.02	an unplanned expedient	CARRY-OUT-ACTION
adaptation.n.02	the process of adapting to something (such as environmental conditions)	ADJUST_CORRECT
addition.n.02	the act of adding one thing to another	ADD
summation.n.04	the arithmetic operation of summing; calculating the sum of two or more numbers	ADD
addiction.n.03	(Roman law) a formal award by a magistrate of a thing or person to another person (as the award of a debtor to his creditor); a surrender to a master	CAUSE-SMT
address.n.03	the act of delivering a formal spoken communication to an audience	SPEAK
public_speaking.n.01	delivering an address to a public audience	SPEAK
adduction.n.01	(physiology) moving of a body part toward the central axis of the body	MOVE-SOMETHING
contact.n.02	the act of touching physically	BORDER
adjournment.n.01	the termination of a meeting	FINISH_CONCLUDE_END
adjournment.n.02	the act of postponing to another time or place	STOP
judgment.n.03	(law) the determination by a court of competent jurisdiction on matters submitted to it	SUBJECTIVE-JUDGING
trial.n.04	(law) the determination of a person's innocence or guilt by due process of law	SUBJECTIVE-JUDGING
administration.n.01	a method of tending to or managing the affairs of a some group of people (especially the group's business affairs)	LEAD_GOVERN
dispensation.n.03	the act of dispensing (giving out in portions)	GIVE_GIFT
administration.n.03	the act of administering medication	GIVE_GIFT
admission.n.01	the act of admitting someone to enter	AUTHORIZE_ADMIT
caution.n.02	a warning against certain acts	WARN
adoption.n.02	a legal proceeding that creates a parent-child relation between persons not related by blood; the adopted child is entitled to all privileges belonging to a natural child of the adoptive parents (including the right to inherit)	CO-OPT
dramatization.n.01	conversion into dramatic form	REPRESENT
dramatization.n.02	a dramatic representation	REPRESENT
embrace.n.03	a close affectionate and protective acceptance	FOLLOW_SUPPORT_SPONSOR_FUND
adornment.n.02	the action of decorating yourself with something colorful and interesting	EMBELLISH
beautification.n.01	the act of making something more beautiful	EMBELLISH
decoration.n.03	the act of decorating something (in the hope of making it more attractive)	EMBELLISH
ornamentation.n.03	the act of adding extraneous decorations to something	EMBELLISH
coronation.n.01	the ceremony of installing a new monarch	ASSIGN-smt-to-smn
investment.n.06	the ceremonial act of clothing someone in the insignia of an office; the formal promotion of a person to an office or rank	ASSIGN-smt-to-smn
adsorption.n.01	the accumulation of molecules of a gas to form a thin film on the surface of a solid	ABSORB
sketch.n.02	a brief literary description	SUMMARIZE
progress.n.03	a movement forward	GO-FORWARD
forwarding.n.02	the advancement of some enterprise	INCREASE_ENLARGE_MULTIPLY
promotion.n.02	act of raising in rank or position	PROMOTE
advance.n.06	increase in price or value	INCREASE_ENLARGE_MULTIPLY
advection.n.01	(meteorology) the horizontal transfer of heat or other atmospheric properties	DIRECT_AIM_MANEUVER
chance.n.03	a risk involving danger	BID
gamble.n.02	a risky act or venture	BID
venture.n.03	a commercial undertaking that risks a loss but promises a profit	RISK
advertence.n.01	the process of being heedful	ATTEND
attention.n.01	the process whereby a person concentrates on some features of the environment to the (relative) exclusion of others	ATTEND
citation.n.02	(law) the act of citing (as of spoken words or written passages or legal precedents etc.)	CITE
notification.n.03	a request for payment	INFORM
proposal.n.03	the act of making a proposal	PROPOSE
importunity.n.01	insistent solicitation and entreaty	PROPOSE
advocacy.n.01	active support of an idea or cause etc.; especially the act of pleading or arguing for something	FOLLOW_SUPPORT_SPONSOR_FUND
aeration.n.01	the process of exposing to air (so as to purify)	AIR
aeration.n.02	the act of charging a liquid with a gas making it effervescent	COMBINE_MIX_UNITE
oxygenation.n.01	the process of providing or combining or treating with oxygen	COMBINE_MIX_UNITE
gas.n.01	the state of matter distinguished from the solid and liquid states by: relatively low density and viscosity; relatively great expansion and contraction with changes in pressure and temperature; the ability to diffuse readily; and the spontaneous tendency to become distributed uniformly throughout any container	CONVERT
gasification.n.01	the process of changing into gas	CONVERT
vaporization.n.02	the process of becoming a vapor	CONVERT
impact.n.02	a forceful consequence; a strong effect	AFFECT
betrothal.n.01	a mutual promise to marry	ALLY_ASSOCIATE_MARRY
betrothal.n.02	the act of becoming betrothed or engaged	ALLY_ASSOCIATE_MARRY
affiliation.n.02	the act of becoming formally connected or joined	ALLY_ASSOCIATE_MARRY
affirmation.n.04	a judgment by a higher court that the judgment of a lower court was correct and should stand	PROVE
validation.n.01	the act of validating; finding or testing the truth of something	PROVE
affixation.n.02	formation of a word by means of an affix	ATTACH
affliction.n.03	a cause of great suffering and distress	HURT_HARM_ACHE
afforestation.n.01	the conversion of bare or cultivated land into forest (originally for the purpose of hunting)	GROW_PLOW
terrorization.n.01	the act of inspiring with fear	CAUSE-MENTAL-STATE
insult.n.02	a deliberately offensive act or something producing the effect of deliberate disrespect	OFFEND_DISESTEEM
agglutination.n.02	the building of words from component morphemes that retain their form and meaning in the process of combining	COMBINE_MIX_UNITE
agglutination.n.01	a clumping of bacteria or red cells when held together by antibodies (agglutinins)	AMASS
embellishment.n.01	elaboration of an interpretation by the use of decorative (sometimes fictitious) detail	EMBELLISH
aggravation.n.03	action that makes a problem or a disease (or its symptoms) worse	WORSEN
worsening.n.02	changing something with the result that it becomes worse	WORSEN
aggravation.n.02	unfriendly behavior that causes anger or resentment	CAUSE-MENTAL-STATE
exacerbation.n.02	violent and bitter exasperation	CAUSE-MENTAL-STATE
exasperation.n.02	actions that cause great irritation (or even anger)	CAUSE-MENTAL-STATE
aggression.n.03	violent action that is hostile and usually unprovoked	ATTACK_BOMB
aggression.n.04	the act of initiating hostilities	ATTACK_BOMB
attack.n.01	(military) an offensive against an enemy (using weapons)	ATTACK_BOMB
shaking.n.01	the act of causing something to move up and down (or back and forth) with quick movements	MOVE-SOMETHING
realization.n.01	coming to understand something clearly and distinctly	UNDERSTAND
agreement.n.06	the verbal act of agreeing	AGREE_ACCEPT
concurrence.n.01	agreement of results or opinions	AGREE_ACCEPT
pain.n.03	a somatic sensation of acute discomfort	HURT_HARM_ACHE
aim.n.03	the action of directing something at an object	DIRECT_AIM_MANEUVER
air.n.08	medium for radio and television broadcasting	TRANSMIT
discharge.n.02	the act of venting	AIR
airmail.n.02	a system of conveying mail by aircraft	CARRY_TRANSPORT
alert.n.02	a warning serves to make you more alert to danger	WARN
alignment.n.04	the act of adjusting or aligning the parts of a device in relation to each other	ADJUST_CORRECT
feeding.n.02	the act of supplying food and nourishment	NOURISH_FEED
nourishment.n.02	the act of nourishing	NOURISH_FEED
nutrition.n.01	(physiology) the organic process of nourishing or being nourished; the processes by which an organism assimilates food and uses it for growth and maintenance	NOURISH_FEED
palliation.n.01	easing the severity of a pain or a disease without removing the cause	HELP_HEAL_CARE_CURE
easing.n.01	a change for the better	SIMPLIFY
facilitation.n.03	act of assisting or making easier the progress or improvement of something	SIMPLIFY
allocation.n.03	(computer science) the assignment of particular areas of a magnetic disk to particular data or instructions	GIVE_GIFT
license.n.04	the act of giving a formal (usually written) authorization	AUTHORIZE_ADMIT
allowance.n.06	the act of allowing	AUTHORIZE_ADMIT
confederation.n.03	the act of forming an alliance or confederation	ALLY_ASSOCIATE_MARRY
alphabetization.n.01	the act of putting in alphabetical order	SORT_CLASSIFY_ARRANGE
castration.n.02	surgical removal of the testes or ovaries (usually to inhibit hormone secretion in cases of breast cancer in women or prostate cancer in men)	CASTRATE
neutering.n.01	the sterilization of an animal	CASTRATE
spaying.n.01	neutering a female by removing the ovaries	CASTRATE
quarrel.n.01	an angry dispute	QUARREL_POLEMICIZE
alternation.n.01	successive change from one thing or state to another and back again	ALTERNATE
ambulation.n.01	walking about	MOVE-ONESELF
improvement.n.02	the act of improving something	AMELIORATE
melioration.n.03	the linguistic process in which over a period of time a word grows more positive in connotation or more elevated in meaning	INCREASE_ENLARGE_MULTIPLY
amendment.n.01	the act of amending or correcting	ADJUST_CORRECT
americanization.n.01	assimilation into American culture	CHANGE-APPEARANCE/STATE
ammonification.n.01	impregnation with ammonia or a compound of ammonia	TREAT-WITH/BY
amnesty.n.03	the formal act of liberating someone	PARDON
amortization.n.02	payment of an obligation in a series of installments or transfers	PAY
magnification.n.01	the act of expanding something in apparent size	INCREASE_ENLARGE_MULTIPLY
exaggeration.n.02	the act of making something more noticeable than usual	INCREASE_ENLARGE_MULTIPLY
amputation.n.02	a surgical removal of all or part of a limb	REMOVE_TAKE-AWAY_KIDNAP
analogy.n.01	an inference that if things agree in some respects they probably agree in others	COMPARE
analogy.n.02	drawing a comparison in order to show a similarity in some respect	COMPARE
analysis.n.02	the abstract separation of a whole into its constituent parts in order to study the parts and their relations	ANALYZE
analysis.n.01	an investigation of the component parts of a whole and their relations in making up the whole	ANALYZE
breakdown.n.04	an analysis into mutually exclusive categories	ANALYZE
dissection.n.02	a minute and critical analysis	ANALYZE
dissection.n.03	detailed critical analysis or examination one part at a time (as of a literary work)	ANALYZE
psychoanalysis.n.01	a set of techniques for exploring underlying motives and a method of treating various mental disorders; based on the theories of Sigmund Freud	ANALYZE
damnation.n.01	the act of damning	BEWITCH
imprecation.n.01	the act of calling down a curse that invokes evil (and usually serves as an insult)	BEWITCH
anatomy.n.03	a detailed analysis	ANALYZE
anchorage.n.05	the act of anchoring	ATTACH
anointing.n.01	the act of applying oil or an oily liquid	GIVE_GIFT
unction.n.04	anointing as part of a religious ceremony or healing ritual	GIVE_GIFT
wrath.n.02	belligerence aroused by a real or supposed wrong (personified as one of the deadly sins)	CAUSE-MENTAL-STATE
leaner.n.01	(horseshoes) the throw of a horseshoe so as to lean against (but not encircle) the stake	INCLINE
anglicization.n.01	the act of anglicizing; making English in appearance	CHANGE-APPEARANCE/STATE
annihilation.n.02	total destruction	KILL
decimation.n.01	destroying or killing a large part of the population (literally every tenth person as chosen by lot)	KILL
extinction.n.04	complete annihilation	KILL
annotation.n.02	the act of adding notes	EXPLAIN
annoyance.n.05	the act of troubling or annoying someone	CAUSE-MENTAL-STATE
mischief.n.01	reckless or malicious behavior that causes discomfort or annoyance in others	CAUSE-MENTAL-STATE
annulment.n.02	(law) a formal termination (of a relationship or a judicial proceeding etc)	CANCEL_ELIMINATE
countermand.n.01	a contrary command cancelling or reversing a previous command	CANCEL_ELIMINATE
recission.n.01	(law) the act of rescinding; the cancellation of a contract and the return of the parties to the positions they would have had if the contract had not been made	CANCEL_ELIMINATE
revocation.n.02	the act (by someone having the authority) of annulling something previously done	CANCEL_ELIMINATE
vacation.n.02	the act of making something legally void	CANCEL_ELIMINATE
answer.n.03	the speech act of replying to a question	ANSWER
reply.n.02	the speech act of continuing a conversational exchange	ANSWER
answer.n.05	a nonverbal reaction	REACT
antecedent.n.02	a preceding occurrence or cause or event	PRECEDE
precession.n.02	the act of preceding in time or order or rank (as in a ceremony)	PRECEDE
anthropomorphism.n.01	the representation of objects (especially a god) as having human form or traits	CHANGE-APPEARANCE/STATE
antic.n.01	a ludicrous or grotesque act done for fun and amusement	BEHAVE
buffoonery.n.01	acting like a clown or buffoon	BEHAVE
prevision.n.03	seeing ahead; knowing in advance; foreseeing	UNDERSTAND
foreboding.n.02	an unfavorable omen	GUESS
prediction.n.01	the act of predicting (as by reasoning about the future)	GUESS
prophecy.n.01	knowledge of the future (usually said to be obtained from a divine source)	GUESS
apery.n.01	the act of mimicking; imitative behavior	REPEAT
rationalization.n.01	the cognitive process of making something seem consistent with or based on reason	JUSTIFY_EXCUSE
apostasy.n.02	the act of abandoning a party for cause	REFUSE
scandal.n.01	disgraceful gossip about the private lives of other people	CAUSE-MENTAL-STATE
scandal.n.02	a disgraceful event	CAUSE-MENTAL-STATE
scandalization.n.02	the act of scandalizing	CAUSE-MENTAL-STATE
entreaty.n.01	earnest or urgent request	ASK_REQUEST
invocation.n.01	a prayer asking God's help as part of a religious service	ASK_REQUEST
invocation.n.04	the act of appealing for help	ASK_REQUEST
apparition.n.04	an act of appearing or becoming visible unexpectedly	APPEAR
appearance.n.02	the event of coming into sight	APPEAR
appearance.n.05	the act of appearing in public view	APPEAR
appearance.n.03	formal attendance (in court or at a hearing) of a party in an action	APPEAR
apperception.n.01	the process whereby perceived qualities of an object are related to past experience	PERCEIVE
application.n.06	a diligent effort	FOCUS
appointment.n.01	the act of putting a person into a non-elective position	ASSIGN-smt-to-smn
sharing.n.04	a distribution in shares	SHARE
appraisal.n.01	the classification of someone or something with respect to its worth	CALCULATE_ESTIMATE
evaluation.n.01	act of ascertaining or fixing the value or worth of	CALCULATE_ESTIMATE
evaluation.n.02	an appraisal of the value of something	CALCULATE_ESTIMATE
appreciation.n.01	understanding of the nature or meaning or quality or magnitude of something	UNDERSTAND
grasping.n.01	understanding with difficulty	UNDERSTAND
understanding.n.01	the cognitive condition of someone who understands	UNDERSTAND
approach.n.05	the event of one object coming closer to another	GO-FORWARD
approach.n.01	ideas or actions intended to deal with a problem or situation	LEARN
blessing.n.01	the formal act of approving	APPROVE_PRAISE
capture.n.01	the act of forcibly dispossessing an owner of property	STEAL_DEPRIVE
estimate.n.01	an approximate calculation of quantity or degree or worth	CALCULATE_ESTIMATE
estimate.n.02	a judgment of the qualities of something or somebody	CALCULATE_ESTIMATE
aquatint.n.02	a method of etching that imitates the broad washes of a water color	CREATE_MATERIALIZE
arbitrage.n.01	a kind of hedged investment meant to capture slight differences in price; when there is a difference in the price of something on two different markets the arbitrageur simultaneously buys at the lower price and sells at the higher price	WORK
arbitration.n.02	the act of deciding as an arbiter; giving authoritative judgment	NEGOTIATE
mediation.n.02	the act of intervening for the purpose of bringing about a settlement	NEGOTIATE
elevation.n.01	the event of something being raised upward	RAISE
rise.n.04	a movement upward	RAISE
rebellion.n.02	organized opposition to authority; a conflict in which one faction tries to wrest control from another	OPPOSE_REBEL_DISSENT
aroma.n.02	a distinctive odor that is pleasant	ODORIZE
awakening.n.01	the act of waking	AROUSE_WAKE_ENLIVEN
sexual_activity.n.01	activities associated with sexual intercourse	AROUSE_WAKE_ENLIVEN
agreement.n.04	the thing arranged or agreed to	PLAN_SCHEDULE
containment.n.03	the act of containing; keeping something from spreading	STOP
freeze.n.03	an interruption or temporary suspension of progress or movement	STOP
advent.n.01	arrival that has been awaited (especially of something momentous)	ARRIVE
arrival.n.02	the act of arriving at a certain place	ARRIVE
coup_d'etat.n.01	a sudden and decisive change of government illegally or by force	STEAL_DEPRIVE
usurpation.n.02	wrongfully seizing and holding (an office or powers) by force (especially the seizure of a throne or supreme authority)	STEAL_DEPRIVE
folly.n.04	foolish or senseless behavior	JOKE
articulation.n.05	the act of joining things in such a way that motion is possible	JOIN_CONNECT
ascension.n.04	(astronomy) the rising of a star above the horizon	RAISE
check.n.06	the act of inspecting or verifying	VERIFY
imputation.n.02	the attribution to a source or cause	ASCRIBE
question.n.01	an instance of questioning	ASK_REQUEST
requirement.n.01	required activity	REQUIRE_NEED_WANT_HOPE
invite.n.01	a colloquial expression for invitation	HOST_MEAL_INVITE
slander.n.01	words falsely spoken that damage the reputation of another	ACCUSE
suffocation.n.01	killing by depriving of oxygen	KILL
inhalation.n.01	the act of inhaling; the drawing in of air (or other gases) as in breathing	BREATH_BLOW
assault.n.02	a threatened or attempted physical attack by someone who appears to be able to cause bodily harm if not stopped	ATTACK_BOMB
attack.n.05	the act of attacking	ATTACK_BOMB
rape.n.03	the crime of forcing a woman to submit to sexual intercourse against her will	ATTACK_BOMB
assassination.n.02	murder of a public figure by surprise attack	KILL
outrage.n.02	a wantonly cruel act	ATTACK_BOMB
assay.n.04	a quantitative or qualitative test of a substance (especially an ore or a drug) to determine its components; frequently used to test for the presence or concentration of infectious agents or antibodies etc.	ANALYZE
attempt.n.01	earnest and conscientious activity intended to do or accomplish something	TRY
essay.n.02	a tentative attempt	TRY
assembly.n.06	the social act of assembling	GROUP
assibilation.n.01	the development of a consonant phoneme into a sibilant	PRONOUNCE
assignment.n.01	a duty that you are assigned to perform (especially in the armed forces)	ASSIGN-smt-to-smn
delegacy.n.03	the appointment of a delegate	ASSIGN-smt-to-smn
assignment.n.05	an undertaking that you have been assigned to do (as by an instructor)	ASSIGN-smt-to-smn
specification.n.02	naming explicitly	ASSIGN-smt-to-smn
assignment.n.03	the act of distributing something to designated places or persons	SORT_CLASSIFY_ARRANGE
assimilation.n.03	the process of absorbing nutrients into the body after digestion	ABSORB
imbibition.n.01	(chemistry) the absorption of a liquid by a solid or gel	ABSORB
assimilation.n.04	a linguistic process by which a sound becomes similar to an adjacent sound	CHANGE_SWITCH
association.n.04	the process of bringing ideas or events together in memory or imagination	CORRELATE
colligation.n.02	the connection of isolated facts by a general hypothesis	CORRELATE
classification.n.03	the basic cognitive process of arranging into classes or categories	SORT_CLASSIFY_ARRANGE
sorting.n.03	grouping by class or kind or size	SORT_CLASSIFY_ARRANGE
assumption.n.07	the act of assuming or taking for granted	SUPPOSE
presumption.n.02	(law) an inference of the truth of a fact from other facts proved or admitted or judicially noticed	SUPPOSE
assumption.n.05	(Christianity) the taking up of the body and soul of the Virgin Mary when her earthly life had ended	RAISE
promise.n.01	a verbal commitment by one person to another agreeing to do (or not to do) something in the future	GUARANTEE_ENSURE_PROMISE
atomization.n.02	annihilation by reducing something to atoms	ATTACK_BOMB
seizure.n.04	the taking possession of something by legal process	REMOVE_TAKE-AWAY_KIDNAP
sequestration.n.04	seizing property that belongs to someone else and holding it until profits pay the demand for which it was seized	REMOVE_TAKE-AWAY_KIDNAP
attack.n.08	the onset of a corrosive or destructive process (as by a chemical agent)	AFFECT
attendance.n.01	the act of being present (at a meeting or event etc.)	ATTEND
attitude.n.03	a theatrical pose created for effect	BEHAVE
attraction.n.01	the force by which one object attracts another	ATTRACT_SUCK
auction.n.02	the public sale of something to the highest bidder	SELL
audition.n.02	a test of the suitability of a performer	TRY
augmentation.n.01	the amount by which something increases	INCREASE_ENLARGE_MULTIPLY
augmentation.n.03	the act of augmenting	INCREASE_ENLARGE_MULTIPLY
omen.n.01	a sign of something about to happen	SIGNAL_INDICATE
auscultation.n.01	listening to sounds within the body (usually with a stethoscope)	HEAR_LISTEN
authorization.n.04	the act of conferring legality or sanction or formal warrant	AUTHORIZE_ADMIT
clearance.n.03	permission to proceed	AUTHORIZE_ADMIT
autopsy.n.01	an examination and dissection of a dead body to determine cause of death or the changes produced by disease	ANALYZE
autotomy.n.01	spontaneous removal or casting off of a body part (as the tail of a lizard or claw of a lobster) especially when the organism is injured or under attack	REMOVE_TAKE-AWAY_KIDNAP
avalanche.n.01	a slide of large masses of snow and ice and mud down a mountain	FALL_SLIDE-DOWN
aversion.n.02	the act of turning yourself (or your gaze) away	TURN_CHANGE-DIRECTION
avoidance.n.01	deliberately avoiding; keeping away from or preventing from happening	ABSTAIN_AVOID_REFRAIN
avulsion.n.02	a forcible tearing or surgical separation of one body part from another	SEPARATE_FILTER_DETACH
presentation.n.01	the activity of formally presenting something (as a prize or reward)	GIVE_GIFT
baa.n.01	the cry made by sheep	MAKE-A-SOUND
bleat.n.01	the sound of sheep or goats (or any sound resembling this)	MAKE-A-SOUND
talk.n.05	idle gossip or rumor	SPEAK
endorsement.n.05	the act of endorsing	FOLLOW_SUPPORT_SPONSOR_FUND
second.n.08	a speech seconding a motion	FOLLOW_SUPPORT_SPONSOR_FUND
backup.n.01	an accumulation caused by clogging or a stoppage	STOP
bitchery.n.01	aggressive remarks and behavior like that of a spiteful malicious woman	OFFEND_DISESTEEM
backfire.n.04	a miscalculation that recoils on its maker	MOVE-BACK
backlash.n.02	an adverse reaction to some political or social occurrence	MOVE-BACK
backfire.n.02	a loud noise made by the explosion of fuel in the manifold or exhaust of an internal combustion engine	MAKE-A-SOUND
background.n.05	relatively unimportant or inconspicuous accompanying situation	DOWNPLAY_HUMILIATE
backhand.n.01	a return made with the back of the hand facing the direction of the stroke	HIT
badge.n.01	an emblem (a small piece of plastic or cloth or metal) that signifies your status (rank or membership or affiliation etc.)	LOAD_PROVIDE_CHARGE_FURNISH
frustration.n.02	an act of hindering someone's plans or efforts	PRECLUDE_FORBID_EXPEL
bailment.n.01	the delivery of personal property in trust by the bailor to the bailee	GIVE_GIFT
twit.n.02	aggravation by deriding or mocking or criticizing	OFFEND_DISESTEEM
baking.n.02	cooking by dry heat in an oven	COOK
baking.n.01	making bread or cake or pastry etc.	COOK
chemical_equilibrium.n.01	a chemical reaction and its reverse proceed at equal rates	COMPENSATE
resistance.n.11	group action in opposition to those in power	REFUSE
ballup.n.01	something badly botched or muddled	MESS
fluff.n.03	a blunder (especially an actor's forgetting the lines)	MESS
screwup.n.01	the complete mismanagement or mishandling of a situation	MESS
vote.n.01	a choice that is made by counting the number of people in favor of each alternative	CHOOSE
ban.n.04	an official prohibition or edict against something	PRECLUDE_FORBID_EXPEL
barring.n.01	the act of excluding someone by a negative vote or veto	DRIVE-BACK
slam.n.02	the noise made by the forceful impact of two objects	CLOSE
fuck.n.01	slang for sexual intercourse	HAVE-SEX
sexual_love.n.02	sexual activities (often including sexual intercourse) between two people	HAVE-SEX
relegation.n.03	mild banishment; consignment to an inferior position	DRIVE-BACK
